id,image_id,label_content_updated_at,vendor_source_id,vendor_project_id,datarow_id,label_url,,Audit status,Notes,Imerit Remarks,1,,,,,,,,,,,,,
6556732a277289d6d58cf884,653176eee575a9329d5a629f,2023-11-27T13:22:11.000Z,clpgxjg861ehp07f5631pa2wb,clp1ltxqx072l07zi8x9y7gxm,clp1m0hlj19j60748umnk2atl,https://app.labelbox.com/projects/clp1ltxqx072l07zi8x9y7gxm/data-rows/clp1m0hlj19j60748umnk2atl,Md Mostakin,fixed,Unharvested crop,,,,,,,,,,,,,,,
6556734c277289d6d58d0606,654b66fbec9ba56b8e6f17c4,2023-11-27T14:59:34.000Z,clph0uli05wrv08d2fisidgzp,clp1ltxqx072l07zi8x9y7gxm,clp1m0hcj18of0748g44m1pnq,https://app.labelbox.com/projects/clp1ltxqx072l07zi8x9y7gxm/data-rows/clp1m0hcj18of0748g44m1pnq,Md Mostakin,ok,,,,,,,,,,,,,,,,
6556732b277289d6d58cf902,65324dcf9c273539da7dc09d,2023-11-27T15:08:06.328Z,clph10jx06qe707efaxt329fq,clp1ltxqx072l07zi8x9y7gxm,clp1m0h1g188y0748nucbrli2,https://app.labelbox.com/projects/clp1ltxqx072l07zi8x9y7gxm/data-rows/clp1m0h1g188y0748nucbrli2,Md Mostakin,fixed,Unharvested crop,,,,,,,,,,,,,,,
6556732c277289d6d58cf938,6532886293d174487470e68d,2023-11-28T01:20:42.319Z,clphm7heh0vxt07cy8lr06kbf,clp1ltxqx072l07zi8x9y7gxm,clp1m0hlk19kt0748qv8tftxg,https://app.labelbox.com/projects/clp1ltxqx072l07zi8x9y7gxm/data-rows/clp1m0hlk19kt0748qv8tftxg,Md Mostakin,ok,,,,,,,,,,,,,,,,
6556732b277289d6d58cf8d9,653202ebae75c2fba1f26947,2023-11-28T01:35:15.000Z,clphmpeuw0aip07fq77dv2nxb,clp1ltxqx072l07zi8x9y7gxm,clp1m0hlk19ov0748w0l7ez4d,https://app.labelbox.com/projects/clp1ltxqx072l07zi8x9y7gxm/data-rows/clp1m0hlk19ov0748w0l7ez4d,Md Mostakin,fixed,Unharvested crop,,,,,,,,,,,,,,,
6556732c277289d6d58cf937,6532863a7aef66b05a1f2157,2023-11-28T02:50:41.000Z,clpgn0pah0ays07ew9i3nd5ev,clp1ltxqx072l07zi8x9y7gxm,clp1m0hlk19l70748m7cmw1ll,https://app.labelbox.com/projects/clp1ltxqx072l07zi8x9y7gxm/data-rows/clp1m0hlk19l70748m7cmw1ll,Md Mostakin,ok,,,,,,,,,,,,,,,,
65567359277289d6d58d0aba,654f1b0a33683f73b7db28c3,2023-11-28T03:22:56.672Z,clphr73tq14q107cw0ycpd15i,clp1ltxqx072l07zi8x9y7gxm,clp1m0hvh1al80748tv44tkd3,https://app.labelbox.com/projects/clp1ltxqx072l07zi8x9y7gxm/data-rows/clp1m0hvh1al80748tv44tkd3,Md Mostakin,fixed,LA changed to Ignore,,,,,,,,,,,,,,,
6556732a277289d6d58cf862,652fd8bad16de083ddcace7f,2023-11-28T03:26:39.161Z,clphqdh1j0gpw07f7csjceyqb,clp1ltxqx072l07zi8x9y7gxm,clp1m0gvq17nv0748ig4ck4eq,https://app.labelbox.com/projects/clp1ltxqx072l07zi8x9y7gxm/data-rows/clp1m0gvq17nv0748ig4ck4eq,Md Mostakin,ok,,,,,,,,,,,,,,,,
65567346277289d6d58d03a5,654aff8703aa50b68b21d5ff,2023-11-28T04:31:23.000Z,clphtbi3a18zd07cyd06s8r22,clp1ltxqx072l07zi8x9y7gxm,clp1m0hq419ui0748puoh1ehq,https://app.labelbox.com/projects/clp1ltxqx072l07zi8x9y7gxm/data-rows/clp1m0hq419ui0748puoh1ehq,Md Mostakin,ok,,,,,,,,,,,,,,,,
65567341277289d6d58d01a5,654a1e5b555c0bacbfb3540e,2023-11-28T04:51:03.508Z,clphsh1mg17h807ee5982atfl,clp1ltxqx072l07zi8x9y7gxm,clp1m0gvq17ke0748ok75q9hv,https://app.labelbox.com/projects/clp1ltxqx072l07zi8x9y7gxm/data-rows/clp1m0gvq17ke0748ok75q9hv,Md Mostakin,ok,,,,,,,,,,,,,,,,
65567329277289d6d58cf818,652f69b9fbeda1b9c7172d7e,2023-11-28T05:15:17.000Z,clphvjmlh1fyg07cw5vna4o98,clp1ltxqx072l07zi8x9y7gxm,clp1m0gvq17jp0748m4r97ezj,https://app.labelbox.com/projects/clp1ltxqx072l07zi8x9y7gxm/data-rows/clp1m0gvq17jp0748m4r97ezj,Md Mostakin,ok,,,,,,,,,,,,,,,,
65567328277289d6d58cf785,652e32878f6b26a13a2752eb,2023-11-28T05:59:06.346Z,clphvfmqr1fgp07b62efqecu5,clp1ltxqx072l07zi8x9y7gxm,clp1m0gvq17w60748qz2h9dwd,https://app.labelbox.com/projects/clp1ltxqx072l07zi8x9y7gxm/data-rows/clp1m0gvq17w60748qz2h9dwd,Md Mostakin,ok,,,,,,,,,,,,,,,,
6556732b277289d6d58cf8c0,6531dd8c7a7dd3b81d4c8fbf,2023-11-28T06:44:39.000Z,clphxxmon1nv407eeeew94v7z,clp1ltxqx072l07zi8x9y7gxm,clp1m0gvq17q10748qkxhl601,https://app.labelbox.com/projects/clp1ltxqx072l07zi8x9y7gxm/data-rows/clp1m0gvq17q10748qkxhl601,Md Mostakin,fixed,Utility pole changed to Ignore,,,,,,,,,,,,,,,
65567329277289d6d58cf849,652fb8403cc79d0f919d5be8,2023-11-28T06:59:54.001Z,clphz0vfg1t3h07bmb7ge1tay,clp1ltxqx072l07zi8x9y7gxm,clp1m0hcj18ro0748of1xj9rd,https://app.labelbox.com/projects/clp1ltxqx072l07zi8x9y7gxm/data-rows/clp1m0hcj18ro0748of1xj9rd,Md Mostakin,ok,,,,,,,,,,,,,,,,
65567355277289d6d58d093d,654e46ef5d37013b31980cae,2023-11-28T07:20:33.000Z,clpi0arv81zwa07b61qi5bbsw,clp1ltxqx072l07zi8x9y7gxm,clp1m0hvg1aan0748v64kn2uw,https://app.labelbox.com/projects/clp1ltxqx072l07zi8x9y7gxm/data-rows/clp1m0hvg1aan0748v64kn2uw,Md Mostakin,ok,,,,,,,,,,,,,,,,
65567328277289d6d58cf7b9,652e80469ca1458418c2fcf3,2023-11-28T07:23:44.702Z,clphz3q5q1sa107dg9z3m97dj,clp1ltxqx072l07zi8x9y7gxm,clp1m0gmh16sb0748lperbzf6,https://app.labelbox.com/projects/clp1ltxqx072l07zi8x9y7gxm/data-rows/clp1m0gmh16sb0748lperbzf6,Md Mostakin,ok,,,,,,,,,,,,,,,,
65567356277289d6d58d09d5,654e95b1b627065d50795de4,2023-11-28T08:25:05.783Z,clpi1rdzj267v07ee7dol0wrk,clp1ltxqx072l07zi8x9y7gxm,clp1m0hvg1aev0748l4e6elow,https://app.labelbox.com/projects/clp1ltxqx072l07zi8x9y7gxm/data-rows/clp1m0hvg1aev0748l4e6elow,Md Mostakin,ok,,,,,,,,,,,,,,,,
65567349277289d6d58d04ce,654b4dadfa83693bde12b14d,2023-11-28T08:46:01.000Z,clph1gnqw6puc07dyd8sc3vfm,clp1ltxqx072l07zi8x9y7gxm,clp1m0h6p18cv0748ftch9wmi,https://app.labelbox.com/projects/clp1ltxqx072l07zi8x9y7gxm/data-rows/clp1m0h6p18cv0748ftch9wmi,Md Mostakin,ok,,,,,,,,,,,,,,,,
65aea4ba35dddf729f232a05,64d64be595ab856fbe383e8c,2024-01-22T17:32:54.528Z,clrp7d8bmbirz07fx9gh7efbu,cllpm3gff0kp007zcd1wf1pmh,clrp75t9b0igo07334865g67x,https://app.labelbox.com/projects/cllpm3gff0kp007zcd1wf1pmh/data-rows/clrp75t9b0igo07334865g67x,Md Mostakin,ok,,,,,,,,,,,,,,,,
65aea4ba35dddf729f232a03,64d38f006a0c234147eb7cdb,2024-01-22T17:34:24.626Z,clrp7f32ubjcp07franlt54de,cllpm3gff0kp007zcd1wf1pmh,clrp75t9b0igp0733uaa0fnki,https://app.labelbox.com/projects/cllpm3gff0kp007zcd1wf1pmh/data-rows/clrp75t9b0igp0733uaa0fnki,Md Mostakin,ok,,,,,,,,,,,,,,,,
65aea4ba35dddf729f232a06,64db113f82656553bca3e9aa,2024-01-22T17:35:55.309Z,clrp7h0eeb5p907h59c0u63ml,cllpm3gff0kp007zcd1wf1pmh,clrp75t9b0igq0733capsjvkw,https://app.labelbox.com/projects/cllpm3gff0kp007zcd1wf1pmh/data-rows/clrp75t9b0igq0733capsjvkw,Md Mostakin,ok,,,,,,,,,,,,,,,,
650a4449110d0b8b7fced4e0,64d4993b84dac3a508c35a5e,2023-09-20T05:54:16.028Z,clmrbbufq0xe007040p0qffth,clmr1dzbb099g07wdefrigz05,clmr1g4se02e407a4gosehm2v,https://app.labelbox.com/projects/clmr1dzbb099g07wdefrigz05/data-rows/clmr1g4se02e407a4gosehm2v,Milyon,fixed,bird as sky,,,,,,,,,,,,,,,
650a4448110d0b8b7fced46d,64d451ca404d06892830bd0f,2023-09-20T05:56:44.495Z,clmr90nhb06b207xw7tbthjg9,clmr1dzbb099g07wdefrigz05,clmr1g4qi01b807a42a4we1l9,https://app.labelbox.com/projects/clmr1dzbb099g07wdefrigz05/data-rows/clmr1g4qi01b807a42a4we1l9,Milyon,ok,ok,,,,,,,,,,,,,,,
650ddfbe648963c6f6fbaf9f,64d405f9597d9cfe17f42603,2023-09-20T05:59:39.636Z,clmrbqhhm08hc07zf9ij85pug,clmr1dzbb099g07wdefrigz05,clmr1g4sg02i407a4c5ragfsm,https://app.labelbox.com/projects/clmr1dzbb099g07wdefrigz05/data-rows/clmr1g4sg02i407a4c5ragfsm,Milyon,ok,ok,,,,,,,,,,,,,,,
650a4448110d0b8b7fced44c,64d4384fcdddad3864bbfb1e,2023-09-20T06:10:24.086Z,clmrbl5ra0tdk07wq3lr1465l,clmr1dzbb099g07wdefrigz05,clmr1g4sf02g807a42xxef5xg,https://app.labelbox.com/projects/clmr1dzbb099g07wdefrigz05/data-rows/clmr1g4sf02g807a42xxef5xg,Milyon,ok,ok,,,,,,,,,,,,,,,
650a444c110d0b8b7fced5c9,64dbbc04879affc6278be2f5,2023-09-20T06:23:56.249Z,clmrc03w000fc07zt9t874yry,clmr1dzbb099g07wdefrigz05,clmr1g4sd02as07a4h32xgtzo,https://app.labelbox.com/projects/clmr1dzbb099g07wdefrigz05/data-rows/clmr1g4sd02as07a4h32xgtzo,Milyon,ok,ok,,,,,,,,,,,,,,,
650a4449110d0b8b7fced4e4,64d49c95cdddad3864bcfb30,2023-09-20T06:26:35.401Z,clmrcs67o0cjz07wnhhn4a2k8,clmr1dzbb099g07wdefrigz05,clmr1g4sp02wo07a4e7152494,https://app.labelbox.com/projects/clmr1dzbb099g07wdefrigz05/data-rows/clmr1g4sp02wo07a4e7152494,Milyon,ok,ok,,,,,,,,,,,,,,,
652a12a4fcef54e7cd19f907,64f333f28b4a0e6e2451a71e,2023-09-20T06:59:16.928Z,clmrdim5v003l07x57x0zhnps,clmr275n30d6x07wee3wxakpm,clmr290he006s07917kihhiu5,https://app.labelbox.com/projects/clmr275n30d6x07wee3wxakpm/data-rows/clmr290he006s07917kihhiu5,Milyon,ok,ok,,,,,,,,,,,,,,,
650a499946b7fb64f45c7951,64f333cb5ef9d71475709110,2023-09-20T07:02:11.651Z,clmrdeq0b0osh07zmf14uaxux,clmr275n30d6x07wee3wxakpm,clmr290hd005k07917cv88jav,https://app.labelbox.com/projects/clmr275n30d6x07wee3wxakpm/data-rows/clmr290hd005k07917cv88jav,Milyon,ok,ok,,,,,,,,,,,,,,,
650a498d46b7fb64f45c750a,64f18493654a5b1a4942d3c8,2023-09-20T07:04:13.882Z,clmre1y3a02hn07zxb0wm6gp2,clmr275n30d6x07wee3wxakpm,clmr290hk00av077p4zq2hbcv,https://app.labelbox.com/projects/clmr275n30d6x07wee3wxakpm/data-rows/clmr290hk00av077p4zq2hbcv,Milyon,ok,ok,,,,,,,,,,,,,,,
652a1aeff82e1918beddcf3e,64dbf9c3449c9c76a09291be,2023-09-20T07:22:46.931Z,clmrblpix033g07xyhk0i4iec,clmr1dzbb099g07wdefrigz05,clmr1g4sg02ho07a45plv4z74,https://app.labelbox.com/projects/clmr1dzbb099g07wdefrigz05/data-rows/clmr1g4sg02ho07a45plv4z74,Milyon,ok,ok,,,,,,,,,,,,,,,
650a498e46b7fb64f45c752d,64f1927941833979fad34c15,2023-09-20T07:22:47.959Z,clmreettq01dh07wn3zq501u9,clmr275n30d6x07wee3wxakpm,clmr290hk00b3077pcvv39fs7,https://app.labelbox.com/projects/clmr275n30d6x07wee3wxakpm/data-rows/clmr290hk00b3077pcvv39fs7,Milyon,ok,ok,,,,,,,,,,,,,,,
650a499346b7fb64f45c7728,64f25e53190beb76213b81f7,2023-09-20T07:25:52.096Z,clmre58vd07qj07xwfv04e3hi,clmr275n30d6x07wee3wxakpm,clmr290hk009r077p5xvw45zj,https://app.labelbox.com/projects/clmr275n30d6x07wee3wxakpm/data-rows/clmr290hk009r077p5xvw45zj,Milyon,ok,ok,,,,,,,,,,,,,,,
650a4457110d0b8b7fceda0c,64e68f43325fbc2bb4162e0b,2023-09-20T07:31:44.312Z,clmr4jvqw0fo507y49ro550u2,clmr1dzbb099g07wdefrigz05,clmr1g4is01s7078uez2u7g53,https://app.labelbox.com/projects/clmr1dzbb099g07wdefrigz05/data-rows/clmr1g4is01s7078uez2u7g53,Milyon,ok,ok,,,,,,,,,,,,,,,
650a498d46b7fb64f45c750b,64f184bc07ff2f72c12ab1b7,2023-09-20T07:45:02.425Z,clmrdw5x200vv07zx5n0yhjf4,clmr275n30d6x07wee3wxakpm,clmr290hf004v077p3nfs2qhk,https://app.labelbox.com/projects/clmr275n30d6x07wee3wxakpm/data-rows/clmr290hf004v077p3nfs2qhk,Milyon,fixed,immovable objects labeled as RB,,,,,,,,,,,,,,,
652a1306d1884fec5aeb6c13,64f2a7b8d4fffb06f0b4f0f5,2023-09-20T08:44:35.800Z,clmrg450u02js07xy0rto6s64,clmr275n30d6x07wee3wxakpm,clmr290hs00oj077p78tehwah,https://app.labelbox.com/projects/clmr275n30d6x07wee3wxakpm/data-rows/clmr290hs00oj077p78tehwah,Milyon,ok,ok,,,,,,,,,,,,,,,
650a499c46b7fb64f45c7a5c,6503658e533c0e0811401ec2,2023-09-20T08:50:54.363Z,clmrgqnzm033m07wn3d8y00vp,clmr275n30d6x07wee3wxakpm,clmr290i5013v077p0ppxez2b,https://app.labelbox.com/projects/clmr275n30d6x07wee3wxakpm/data-rows/clmr290i5013v077p0ppxez2b,Milyon,ok,ok,,,,,,,,,,,,,,,
650a499846b7fb64f45c78e8,64f313cf58e6ae53ec7f0ed1,2023-09-20T08:52:52.156Z,clmrgajl301ak07zt3ae46xe6,clmr275n30d6x07wee3wxakpm,clmr290i300wo079125ksf11a,https://app.labelbox.com/projects/clmr275n30d6x07wee3wxakpm/data-rows/clmr290i300wo079125ksf11a,Milyon,ok,ok,,,,,,,,,,,,,,,
650a499646b7fb64f45c7845,64f2d94ff2f1ba49b48d2d20,2023-09-20T09:46:33.335Z,clmrjmjiy0dvm07wd86guapfn,clmr275n30d6x07wee3wxakpm,clmr290ik01h7077p4segaw3f,https://app.labelbox.com/projects/clmr275n30d6x07wee3wxakpm/data-rows/clmr290ik01h7077p4segaw3f,Milyon,ok,ok,,,,,,,,,,,,,,,
650a498c46b7fb64f45c748c,64d4be1d5d7f8a1401b66f1f,2023-09-20T09:56:38.305Z,clmrjwgy10mg107xwazgaed3v,clmr275n30d6x07wee3wxakpm,clmr290ix01xz077p62w3gdzi,https://app.labelbox.com/projects/clmr275n30d6x07wee3wxakpm/data-rows/clmr290ix01xz077p62w3gdzi,Milyon,ok,ok,,,,,,,,,,,,,,,
650a499446b7fb64f45c7746,64f26c9909cc4b4e291c7d11,2023-09-20T09:57:09.358Z,clmrjsysv04gh07we2bsy6zae,clmr275n30d6x07wee3wxakpm,clmr290iu01qw07916ouubja2,https://app.labelbox.com/projects/clmr275n30d6x07wee3wxakpm/data-rows/clmr290iu01qw07916ouubja2,Milyon,ok,ok,,,,,,,,,,,,,,,
650a499646b7fb64f45c780c,64f2c0b438f9481299e474b3,2023-09-20T10:04:30.419Z,clmrk2i2j08sn07zm1g3j30ep,clmr275n30d6x07wee3wxakpm,clmr290iq01l407912slf4nm7,https://app.labelbox.com/projects/clmr275n30d6x07wee3wxakpm/data-rows/clmr290iq01l407912slf4nm7,Milyon,ok,ok,,,,,,,,,,,,,,,
650a498f46b7fb64f45c759a,64f1b9d99873d5898127c1bd,2023-09-20T10:24:36.224Z,clmrl4pn10d7s07vge16c0zdf,clmr275n30d6x07wee3wxakpm,clmr290j7026c0791cu1s5ud2,https://app.labelbox.com/projects/clmr275n30d6x07wee3wxakpm/data-rows/clmr290j7026c0791cu1s5ud2,Milyon,ok,ok,,,,,,,,,,,,,,,
650a499746b7fb64f45c7891,64f2f0784c45df564ba8836e,2023-09-20T10:48:15.242Z,clmrlsjgm00tt07xw1zas5uum,clmr275n30d6x07wee3wxakpm,clmr290j9029o07919u5khhqb,https://app.labelbox.com/projects/clmr275n30d6x07wee3wxakpm/data-rows/clmr290j9029o07919u5khhqb,Milyon,ok,ok,,,,,,,,,,,,,,,
650a498e46b7fb64f45c7540,64f198e9b438f58cf210812c,2023-09-20T10:53:09.397Z,clmrm44260d7407zm6invagjv,clmr275n30d6x07wee3wxakpm,clmr290ja02bw07915ils5ay3,https://app.labelbox.com/projects/clmr275n30d6x07wee3wxakpm/data-rows/clmr290ja02bw07915ils5ay3,Milyon,fixed,untilled field labeled as ignore,,,,,,,,,,,,,,,
650a499446b7fb64f45c7764,64f27418d956ee29f2f10344,2023-09-20T11:22:20.375Z,clmrmda2m02no070184ycakwc,clmr275n30d6x07wee3wxakpm,clmr290iq01pf077paafobt1n,https://app.labelbox.com/projects/clmr275n30d6x07wee3wxakpm/data-rows/clmr290iq01pf077paafobt1n,Milyon,fixed,immovable objects as building,,,,,,,,,,,,,,,
650a499646b7fb64f45c7818,64f2c3870a1171d571aadf0b,2023-09-20T11:45:53.337Z,clmrly7660cwm07zm4j7bakhq,clmr275n30d6x07wee3wxakpm,clmr290j8028o0791cfeahabx,https://app.labelbox.com/projects/clmr275n30d6x07wee3wxakpm/data-rows/clmr290j8028o0791cfeahabx,Milyon,ok,ok,,,,,,,,,,,,,,,
652a1476e9283ff75281ff11,64f23412654a5b1a49441933,2023-09-20T12:16:44.598Z,clmrjrb9b029j07xy08h5cg0l,clmr275n30d6x07wee3wxakpm,clmr290iu01w3077p2ixldh17,https://app.labelbox.com/projects/clmr275n30d6x07wee3wxakpm/data-rows/clmr290iu01w3077p2ixldh17,Milyon,ok,ok,,,,,,,,,,,,,,,
650a498d46b7fb64f45c74ea,64f17224ac9ba942e212ebcc,2023-09-20T12:40:56.472Z,clmrih34s0nqp070bcxwg9v0g,clmr275n30d6x07wee3wxakpm,clmr290i600zg0791d26d5far,https://app.labelbox.com/projects/clmr275n30d6x07wee3wxakpm/data-rows/clmr290i600zg0791d26d5far,Milyon,ok,ok,,,,,,,,,,,,,,,
650a4448110d0b8b7fced498,64d46b16d22763890d9916e8,2023-09-20T14:24:39.981Z,clmrteonp08bv07xwejrw4q07,clmr1dzbb099g07wdefrigz05,clmr1g4si02l407a4ddzta7a5,https://app.labelbox.com/projects/clmr1dzbb099g07wdefrigz05/data-rows/clmr1g4si02l407a4ddzta7a5,Milyon,ok,ok,,,,,,,,,,,,,,,
650a494923e5750c23efdea0,64e658b15e01413330ebb337,2023-09-20T15:26:35.156Z,clmrvrxq3096h07xy0y0ie0uo,clmr22jbv01rn070b8bcp647y,clmr27ml400d7078qggzyg3be,https://app.labelbox.com/projects/clmr22jbv01rn070b8bcp647y/data-rows/clmr27ml400d7078qggzyg3be,Milyon,ok,ok,,,,,,,,,,,,,,,
652a14786fbde12680042111,64f19252e303a0a8abf37787,2023-09-20T16:16:18.687Z,clmriydia0kiz07xwgwdc82zo,clmr275n30d6x07wee3wxakpm,clmr290ip01mf077p19cv9qqb,https://app.labelbox.com/projects/clmr275n30d6x07wee3wxakpm/data-rows/clmr290ip01mf077p19cv9qqb,Milyon,ok,ok,,,,,,,,,,,,,,,
650a499646b7fb64f45c7819,64f2c398810110040f573ca2,2023-09-21T01:05:22.064Z,clmsgtfiw021f070x8frj1tzm,clmr275n30d6x07wee3wxakpm,clmr290i200v8079192ofgqd9,https://app.labelbox.com/projects/clmr275n30d6x07wee3wxakpm/data-rows/clmr290i200v8079192ofgqd9,Milyon,ok,ok,,,,,,,,,,,,,,,
650a499646b7fb64f45c7800,64f2bc0d55d2328219293db0,2023-09-21T01:07:42.101Z,clmrhikui05jx07vg6as1b03h,clmr275n30d6x07wee3wxakpm,clmr290i8011s07919k4h1vd9,https://app.labelbox.com/projects/clmr275n30d6x07wee3wxakpm/data-rows/clmr290i8011s07919k4h1vd9,Milyon,fixed,"buildings as immovable objects, light artifacts as ignore",,,,,,,,,,,,,,,
650a499846b7fb64f45c78ae,64f2f7a6c96e92943c5cd8ee,2023-09-21T01:46:19.674Z,clmsi0hyk033n071odtbnb93c,clmr275n30d6x07wee3wxakpm,clmr290iq01o7077p3noufcil,https://app.labelbox.com/projects/clmr275n30d6x07wee3wxakpm/data-rows/clmr290iq01o7077p3noufcil,Milyon,ok,ok,,,,,,,,,,,,,,,
650a493f23e5750c23efdc14,64e4a2e0ae8b0f37b472eff6,2023-09-21T02:06:38.279Z,clmsih2jy03dm07yygaumfg1s,clmr22jbv01rn070b8bcp647y,clmr27mls0160078mh9nu62j7,https://app.labelbox.com/projects/clmr22jbv01rn070b8bcp647y/data-rows/clmr27mls0160078mh9nu62j7,Milyon,ok,ok,,,,,,,,,,,,,,,
652a1725a6eaca71a503661a,64e5faa54870a1d89e7876b6,2023-09-21T02:26:45.878Z,clmsj3v0103ux07258dy34vlo,clmr22jbv01rn070b8bcp647y,clmr27mlu01bn078q9ku59vkr,https://app.labelbox.com/projects/clmr22jbv01rn070b8bcp647y/data-rows/clmr27mlu01bn078q9ku59vkr,Milyon,ok,ok,,,,,,,,,,,,,,,
650a494e23e5750c23efdfd9,64e67dd95e01413330ebf926,2023-09-21T04:18:14.041Z,clmsnf0kj08qa070875f73jxn,clmr22jbv01rn070b8bcp647y,clmr27mmd0263078qd3xx80ad,https://app.labelbox.com/projects/clmr22jbv01rn070b8bcp647y/data-rows/clmr27mmd0263078qd3xx80ad,Milyon,fixed,RB as sky,,,,,,,,,,,,,,,
650a494f23e5750c23efe029,64e68adc62698e86e530f594,2023-09-21T04:21:05.092Z,clmsnagug06r0070lfkpvhsrm,clmr22jbv01rn070b8bcp647y,clmr27mmx02nb078qappfb2rk,https://app.labelbox.com/projects/clmr22jbv01rn070b8bcp647y/data-rows/clmr27mmx02nb078qappfb2rk,Milyon,ok,ok,,,,,,,,,,,,,,,
650b390dac7f432444fb5b33,650600f0390b7420f965141c,2023-09-21T04:46:22.228Z,clmsoiti80bzn07252jclaoai,clms2nc0l0073073eh3d4hn5a,clms2qv8x00140761a7l0em86,https://app.labelbox.com/projects/clms2nc0l0073073eh3d4hn5a/data-rows/clms2qv8x00140761a7l0em86,Milyon,ok,ok,,,,,,,,,,,,,,,
652a0d6ad7c212bf36a6125b,650596635e2972931f58f801,2023-09-21T05:09:15.637Z,clmsp3hzh09tv071dgylwg667,clms2nc0l0073073eh3d4hn5a,clms2qv93001c0752439vgdf1,https://app.labelbox.com/projects/clms2nc0l0073073eh3d4hn5a/data-rows/clms2qv93001c0752439vgdf1,Milyon,ok,ok,,,,,,,,,,,,,,,
650a498c46b7fb64f45c7477,64d40802d22763890d982b00,2023-09-21T06:24:09.372Z,clmrkylwt0as307x5aijv1q6k,clmr275n30d6x07wee3wxakpm,clmr290it01uz077pde887t12,https://app.labelbox.com/projects/clmr275n30d6x07wee3wxakpm/data-rows/clmr290it01uz077pde887t12,Milyon,fixed,"ego mirror housing as ego reflective, untilled field as light artifacts",,,,,,,,,,,,,,,
652a0d42fcef54e7cd19f8ee,6505faffea8c10e2c259d31b,2023-09-21T06:43:12.235Z,clmssd55f0j6z07xa8x909nda,clms2nc0l0073073eh3d4hn5a,clms2qv9a009g0752035d3gyw,https://app.labelbox.com/projects/clms2nc0l0073073eh3d4hn5a/data-rows/clms2qv9a009g0752035d3gyw,Milyon,ok,ok,,,,,,,,,,,,,,,
650a499746b7fb64f45c78a7,64f2f737654a5b1a494575cb,2023-09-21T12:48:14.959Z,clmswy3zn124j07084l3wbdws,clmr275n30d6x07wee3wxakpm,clmr290i000vz077pex555t8b,https://app.labelbox.com/projects/clmr275n30d6x07wee3wxakpm/data-rows/clmr290i000vz077pex555t8b,Milyon,ok,ok,,,,,,,,,,,,,,,
650b38fbac7f432444fb5592,650536d9957092248cedd5e6,2023-09-21T13:47:34.033Z,clmt5myrv217607251kzye55x,clms2nc0l0073073eh3d4hn5a,clms2qvan021o074zdybk7w29,https://app.labelbox.com/projects/clms2nc0l0073073eh3d4hn5a/data-rows/clms2qvan021o074zdybk7w29,Milyon,ok,ok,,,,,,,,,,,,,,,
650a499246b7fb64f45c769b,64f22ee60e3b422fe162b1e6,2023-09-21T13:49:28.796Z,clmt7r0jl21en0708hon8c03p,clmr275n30d6x07wee3wxakpm,clmr290ix01w407917prrgxta,https://app.labelbox.com/projects/clmr275n30d6x07wee3wxakpm/data-rows/clmr290ix01w407917prrgxta,Milyon,ok,ok,,,,,,,,,,,,,,,
652a1251364f74fd2b1be41d,6505b44ebbfa83e79f238a8a,2023-09-21T15:00:12.356Z,clmta7rm5038p0711gpte2cx0,clms2nc0l0073073eh3d4hn5a,clms2qval01yk074z2zmufqn1,https://app.labelbox.com/projects/clms2nc0l0073073eh3d4hn5a/data-rows/clms2qval01yk074z2zmufqn1,Milyon,ok,ok,,,,,,,,,,,,,,,
650b38fdac7f432444fb5615,65054c57a4870f0c8462c71a,2023-09-22T02:15:38.033Z,clmty3kec0oma072c646913en,clms2nc0l0073073eh3d4hn5a,clms2qvaj01ys075hc13r5rtx,https://app.labelbox.com/projects/clms2nc0l0073073eh3d4hn5a/data-rows/clms2qvaj01ys075hc13r5rtx,Milyon,ok,ok,,,,,,,,,,,,,,,
650a499646b7fb64f45c7810,64f2c101bea49010c3cf8984,2023-09-22T02:15:56.670Z,clmtvflv20k55071h5jx03n55,clmr275n30d6x07wee3wxakpm,clmr290ix01wc07918nfk41hl,https://app.labelbox.com/projects/clmr275n30d6x07wee3wxakpm/data-rows/clmr290ix01wc07918nfk41hl,Milyon,ok,ok,,,,,,,,,,,,,,,
650b38faac7f432444fb5548,65052819d36c997110617e81,2023-09-22T02:27:34.173Z,clmtyc41p0lxu080o0tybh2sn,clms2nc0l0073073eh3d4hn5a,clms2qva1014o074zhnodeqed,https://app.labelbox.com/projects/clms2nc0l0073073eh3d4hn5a/data-rows/clms2qva1014o074zhnodeqed,Milyon,ok,ok,,,,,,,,,,,,,,,
650b390bac7f432444fb5a97,6505eb4a64dbe8b0f47e929c,2023-09-22T02:33:46.876Z,clmtz8wkp0q0c07281sqphrd4,clms2nc0l0073073eh3d4hn5a,clms2qva3010k0752gvdl0p1s,https://app.labelbox.com/projects/clms2nc0l0073073eh3d4hn5a/data-rows/clms2qva3010k0752gvdl0p1s,Milyon,ok,ok,,,,,,,,,,,,,,,
650b3905ac7f432444fb58cd,6505b032f2959bf299810d96,2023-09-22T03:10:16.145Z,clmu0apt00tve0708giun1gam,clms2nc0l0073073eh3d4hn5a,clms2qvaa01to07614fqm8obo,https://app.labelbox.com/projects/clms2nc0l0073073eh3d4hn5a/data-rows/clms2qvaa01to07614fqm8obo,Milyon,ok,ok,,,,,,,,,,,,,,,
